E01003274,Marcella,Moriah,Lecates,1981-02-19,F,5.27,70,British,Grey,Scar on right leg,Enfield,Bail,Order clerk
E01003275,Trevor,Pat,Patnaude,1958-05-18,M,5.85,93,British,Red-Black,Tattoo on right leg,Hammersmith and Fulham,In Jail,Loan interviewers and clerk
E01003276,Guido,Earl,Harbison,1950-12-08,M,5.07,104,Cuban,White,Burns on left ankle,Kensington and Chelsea,In Prison,Dental hygienists
E01003277,Margaret,Charlie,Shadd,1955-01-27,F,5.73,126,Korean,Brown,Mole on right ankle,Hackney,In Prison,Lawyer
E01003278,Hal,Thomas,Janik,1969-12-22,M,5.42,71,Somaliian,Chocolate Brown,Null,Croydon,Acquitted,Factory worker
E01003279,Nico,Lance,Rytuba,1973-06-19,M,6.04,66,British,Chestnut,Mole on back,Croydon,On the run,Cargo and freight agent
E01003280,Jesse,Raelyn,Blankship,1978-11-21,F,5.13,107,British,Chestnut,Tattoo on right arm,Barking and Dagenham,Suspect,Hazardous materials removal worker
E01003281,Ronny,Nile,Clopper,1953-07-12,M,6.05,51,Chinese,White,Scar on right ankle,Wandsworth,In Jail,Speech-language pathologist
E01003282,Lynn,Judie,Jellerson,1993-01-15,F,5.18,124,African American,Brunette,Null,Westminster,In Prison,Detectives and criminal investigators
E01003283,Sawyer,Weston,Kutner,1952-11-22,M,5.66,51,Romanian,Blond,Tattoo on left wrist,Richmond upon Thames,Bail,Security guards and gaming surveillance officers
E01003284,Jimbo,George,Decicco,1955-10-13,M,5.68,82,British,Copper,Tattoo on right arm,Hillingdon,On the run,"Door-to-door sales worker, news and street vendors"
E01003285,Louie,Hans,Grassie,1955-11-03,M,5.9,137,White,Blond,Tattoo on left ankle,Kingston upon Thames,Suspect,Aircraft structure and systems assembler
E01003286,Washington,Johnny,Zolezzi,1968-03-06,M,6.46,101,Hispanic and Latino American,Grey,Burns on left arm,Newham,In Jail,Physical therapist assistant and aides
E01003287,Lucia,Ada,Kapitula,1956-12-22,F,6.43,102,Indian,Grey,Null,Camden,On the run,"Paving, surfacing, and tamping equipment operator"
E01003288,Eberhard,Gary,Bersch,1955-06-20,M,5.61,117,Indian American,Black,Burns on right wrist,Croydon,In Jail,Food processing worker
E01003289,Maude,Deanne,Ken,1982-08-08,F,6.22,62,Cuban,Grey,Scar on back,Wandsworth,In Prison,Market research analysts and marketing specialist
E01003290,Judith,Alejandra,Raskin,1995-12-23,F,5.8,74,Korean,Red-Black,Scar on left wrist,Richmond upon Thames,Bail,Motor vehicle operator
E01003291,Luisa,Fern,Ghramm,1954-04-14,F,5.28,108,Chinese,Black,Null,Croydon,On the run,Designers
E01003292,Hew,Carl,Schwadron,1961-05-23,M,5.98,53,British,Auburn,Burns on right arm,Lambeth,On the run,Dental assistant
E01003293,Lew,Johnathon,Remmers,1971-05-18,M,5.15,83,British,Chocolate Brown,Null,Wandsworth,Bail,"Carpet, floor, and tile installer and finisher"
E01003294,Colbert,Tom,Gallmon,1973-08-09,M,5.38,75,English,Medium Grey,Null,Waltham Forest,Suspect,Insurance claims and policy processing clerk
E01003295,Nero,Randal,Hyacinthe,1974-12-15,M,6.25,95,Korean,Brown,Burns on left arm,Hounslow,Acquitted,Physical therapist assistant and aides
E01003296,Portia,Tamara,Sarnicola,1965-07-03,F,5.57,106,Asian,Grey,Tattoo on right ankle,Bromley,In Jail,Tax examine and collector
E01003297,Margaret,Katherine,Ruf,1988-07-06,F,6.5,51,Hispanic and Latino American,Auburn,Null,Lewisham,In Jail,Nurse anesthetists
E01003298,Mohammed,Derek,Whittenburg,1952-03-14,M,5.06,95,Asian,Medium Brown,Tattoo on left wrist,Camden,In Jail,Poultry owner 
E01003299,Gladys,Marie,Henrey,1960-11-26,F,6.48,112,British,White,Tattoo on left arm,Hammersmith and Fulham,In Prison,Accountants and auditors
E01003300,Wiley,Claude,Erdmann,1991-09-17,M,6.05,51,Chinese American,Grey,Mole on right leg,Bromley,Bail,Nuclear engineer
E01003301,Cosmo,Austin,Wassink,1987-08-25,M,5.91,68,Black,Black,Null,Newham,In Prison,Electrical and electronics installer and repairer
E01003302,Bobby,Addilyn,Marbach,1988-04-14,F,5.12,124,Romanian,Neutral Dark Blonde,Tattoo on left leg,Enfield,Bail,Tire builders
E01003303,Lionello,Gideon,Krupka,1985-04-15,M,5.13,99,Chinese,Blond,Null,Ealing,Acquitted,"Sales representatives, wholesale and manufacturing"
E01003304,Junita,Traci,Daughrity,1991-05-13,F,5.87,131,Hispanic and Latino American,Copper Brown,Null,Croydon,In Prison,Aircraft mechanic and service technician
E01003305,May,Jean,Cramer,1975-02-20,F,6.4,59,White,Brown,Mole on back,Wandsworth,In Jail,Registered nurses
E01003306,Whittaker,Orlando,Fujino,1969-11-21,M,6.13,110,Black,Grey,Burns on right feet,Bromley,In Prison,"Morticians, undertakers, and funeral directors"
E01003307,Collin,Jerome,Menousek,1967-02-18,M,5.95,65,Indian American,Medium Grey,Burns on right arm,Westminster,On the run,Control and valve installer and repairer
E01003308,Pedro,Stuart,Geissel,1973-11-05,M,6.31,84,Japanese,Brown-Black,Tattoo on back,Tower Hamlets,In Jail,Librarian
E01003309,Fabio,Jordon,Greulich,1990-07-24,M,5.75,103,Somaliian,Dark Blond,Scar on left feet,Wandsworth,Suspect,"Architects, except naval"
E01003310,Liliana,Lana,Dusak,1991-10-01,F,5.1,87,Chinese,Chocolate Brown,Burns on right leg,Enfield,On the run,Hoist and winch operator
E01003311,Elyssa,Jerri,Rintharamy,1989-12-13,F,5.59,120,African American,Black,Burns on right ankle,Brent,Bail,Stationary engineer and boiler operator
E01003312,Darla,Marissa,Lentini,1989-09-04,F,5.53,115,Black,Dark Warm Brown,Null,Harrow,Bail,Insurance agent
E01003313,Lizabeth,Lorene,Paragas,1957-03-23,F,6.43,134,British,Neutral Dark Blonde,Burns on right wrist,Hackney,On the run,Tax preparers
E01003314,Brea,Wilma,Yeater,1979-02-24,F,6.39,110,Indian,Dark Warm Brown,Tattoo on left feet,Haringey,On the run,Parts salespersons
E01003315,Tuckie,Clark,Hannum,1975-03-16,M,6,91,Cuban,White,Mole on right arm,Kingston upon Thames,Bail,"Sales representatives, wholesale and manufacturing"
E01003316,Skelly,Garret,Nunev,1991-05-02,M,5.49,81,Japanese,Black,Mole on right ankle,Croydon,Suspect,Roofer
E01003317,Demi,Mary,Ringus,1997-09-07,F,5.06,116,White,Blond,Null,Tower Hamlets,In Jail,"Archivists, curators, and museum technician"
E01003318,Adela,Chandra,Estell,1952-07-21,F,5.32,89,Indian American,Dark Blond,Null,Hackney,In Jail,Insulation worker
E01003319,Kyah,Rosalie,Romans,1973-11-20,F,5.68,135,British,Blond,Null,Harrow,In Jail,Dentist
E01003320,Ram,Aiden,Brunette,1954-09-06,M,5.36,121,Hispanic and Latino American,Red,Mole on left ankle,Greenwich,Suspect,Social worker
E01003321,Yanaton,Adriel,Alli,1970-08-03,M,5.22,67,British,Neutral Dark Blonde,Null,Westminster,Acquitted,Actor
E01003322,Chiquita,Dianne,Koepf,1955-01-16,F,6.11,138,White,Chocolate Brown,Tattoo on back,Croydon,Bail,Computer control programmer and operator
E01003323,Wanda,Karley,Masudi,1986-11-11,F,5.39,97,Asian,Dark Warm Brown,Mole on stomach,Richmond upon Thames,Bail,"Power plant operator, distributors, and dispatchers"
E01003324,Joey,Maurice,Bellessa,1994-11-09,M,6.38,106,Arab,Black,Null,Haringey,Suspect,Secretaries and administrative assistant
E01003325,Meryl,Porter,Kerens,1968-04-02,M,5.9,133,Black,Black,Mole on right leg,Barking and Dagenham,In Jail,Machine feeders and offbearers
E01003326,Brock,Samuel,Littfin,1989-06-09,M,6.26,61,Somaliian,Medium Grey,Null,Havering,In Jail,Actuaries
E01003327,Sirena,Esther,Insogna,1952-11-24,F,5.96,134,White,Brown,Mole on left arm,Wandsworth,In Prison,Plasterers and stucco masons
E01003328,Fonsie,Karl,Dubeau,1952-06-17,M,6.45,109,Japanese,Ligth Blond,Null,Lambeth,Acquitted,"Electric motor, power tool, and related repairer"
E01003329,Gabriela,Valerie,Urreta,1966-03-16,F,5.89,70,Indian American,Dark Warm Brown,Tattoo on right leg,Merton,In Jail,Laundry and dry-cleaning worker
E01003330,Keyani,Sabrina,Wiegmann,1985-07-26,F,5.85,77,Cuban,Brown,Scar on left leg,Greenwich,Acquitted,Athlete
E01003331,Christinia,Pamela,Granda,1980-10-04,F,5.98,92,British,Dark Blond,Mole on right ankle,Enfield,Suspect,Crane and tower operator
E01003332,Shiann,Jennifer,Bridgeforth,1988-10-23,F,6.17,116,British,Dark Blond,Scar on stomach,Bromley,In Jail,Butcher
E01003333,Hiralal,Roman,Taitt,1963-02-22,M,5.24,60,Arab,Medium Grey,Burns on stomach,Redbridge,Acquitted,Rigger
E01003334,Matthias,Everett,Pierpoint,1970-05-09,M,5.86,57,Japanese,Red-Black,Null,Bromley,On the run,Operations research analysts
E01003335,Constantine,Darwin,Lafayette,1967-11-10,M,5.48,88,British,Chestnut,Burns on right wrist,Lewisham,In Prison,"Sales representatives, services"
E01003336,Isidore,Scott,Loeschner,1971-01-16,M,5.57,120,Chinese American,Warm Dark Blonde,Null,Newham,On the run,Education administrators
E01003337,Eugen,Gerrit,Dellon,1989-02-22,M,5.2,94,Somaliian,Black,Burns on right ankle,Hackney,Bail,Rail transportation worker
E01003338,Frazier,Lowell,Uyetake,1991-10-18,M,5.64,54,Romanian,Red-Black,Null,Camden,Acquitted,"Postal service mail sorters, processors, and processing machine operator"
E01003339,Woodie,Jamie,Rival,1970-10-09,M,6.33,87,Cuban,Black,Null,Barnet,In Jail,Public relations and fundraising manager
E01003340,Vince,Lester,Magsayo,1971-09-14,M,5.48,85,Asian,Red-Black,Burns on right ankle,Bromley,Suspect,Counter and rental clerk
E01003341,Dimitri,Bailey,Teichrow,1955-09-21,M,5.87,131,Chinese American,Strawberry Blond,Null,Wandsworth,Bail,"Models, demonstrators, and product promoters"
E01003342,Janely,Verna,Nayman,1953-02-13,F,5.61,126,African American,Black,Tattoo on stomach,Lewisham,On the run,Human resources worker
E01003343,Darin,Alex,Villandry,1968-10-23,M,5.05,132,Romanian,Grey,Tattoo on left ankle,Sutton,Acquitted,"Textile cutting machine setters, operator, and tender"
E01003344,Kourtney,Lydia,Simpkins,1970-03-11,F,5.78,140,British,Chocolate Brown,Burns on right wrist,Barking and Dagenham,In Prison,"Mail clerk and mail machine operator, except postal service"
E01003345,Deysi,Aubrielle,Fason,1952-02-04,F,5.12,63,White,Blond,Null,Southwark,In Prison,"Door-to-door sales worker, news and street vendors"
E01003346,Ephrem,Pat,Metchikoff,1995-12-12,M,6.34,61,Asian,Black,Scar on left ankle,Newham,Suspect,Shoe and leather worker and repairer
E01003347,Abbot,Jesse,Werremeyer,1980-12-06,M,6.43,80,British,Black,Mole on right feet,Havering,On the run,Detectives and criminal investigators
E01003348,Theophyllus,Duncan,Crater,1976-03-19,M,5,118,Black,Medium Brown,Tattoo on left wrist,Hackney,In Prison,Desktop publishers
E01003349,Lori,Caitlynn,Weflen,1965-06-24,F,6.01,115,Chinese,Blond,Burns on right ankle,Westminster,On the run,"Helper--installation, maintenance, and repair worker"
E01003350,Franz,Trenton,Kaing,1985-04-05,M,5.44,50,Indian American,Grey,Tattoo on right feet,Croydon,Bail,Information and record clerk
E01003351,Meryl,Sam,Bessey,1954-03-08,M,5.95,135,White,Blond,Scar on right wrist,Croydon,Suspect,Textile bleaching and dyeing machine operator and tender
E01003352,Walton,Max,Hinks,1957-06-17,M,6.26,74,Cuban,Grey,Mole on stomach,Barnet,Bail,Molder of  metal and plastic
E01003353,Corrine,Alberta,Elmo,1985-09-02,F,5.15,94,Somaliian,Blond,Null,Havering,Acquitted,Manager of a company
E01003354,Devorah,April,Py,1993-11-19,F,6.01,138,African American,Medium Blond,Burns on left wrist,Hounslow,In Jail,Personal financial advisors
E01003355,Shekinah,Janet,Puna,1996-10-16,F,5.57,85,Chinese,Red,Null,Bromley,In Prison,Secondary school teachers
E01003356,Kevan,Roger,Musilli,1997-01-02,M,5.46,50,Hispanic and Latino American,Red,Scar on left wrist,Harrow,Bail,Animal breeder
E01003357,Scarlet,Bridget,Andra,1970-11-20,F,5.18,114,Indian,Ligth Blond,Burns on left arm,Islington,Acquitted,Cargo and freight agent
E01003358,Princess,Carrie,Gerold,1950-11-07,F,6.12,50,British,Medium Brown,Scar on right ankle,Barnet,In Prison,"Musician, singer"
E01003359,Julie,Bridgette,Kirn,1968-11-18,F,5.79,52,British,Red-Black,Tattoo on back,Greenwich,Suspect,Industrial production manager
E01003360,Berkley,Mathew,Paveglio,1955-02-18,M,5.45,131,Japanese,Blond,Tattoo on left ankle,Lambeth,Bail,Crane and tower operator
E01003361,Allyson,Angelique,Fickas,1991-06-11,F,5.99,110,British,Jet-Black,Mole on left arm,Bexley,Bail,Fisherman
E01003362,Miracle,Lyndsey,Cilley,1960-05-19,F,5.07,114,White,Grey,Scar on right leg,Merton,Suspect,"Archivists, curators, and museum technician"
E01003363,Christie,Courtney,Schlein,1993-02-02,F,5.57,74,White,Black,Scar on left ankle,Enfield,In Prison,Truck Loader
E01003364,Bobby,Shawn,Boardwine,1960-10-01,F,6.42,94,Arab,Red,Scar on left ankle,Bromley,On the run,Wholesale and retail buyer
E01003365,Tristyn,Linda,Zomer,1973-02-11,F,5.2,107,Cuban,Neutral Dark Blonde,Burns on left leg,Lewisham,Suspect,Wind turbine service technician
E01003366,Silvester,Ronald,Devaul,1967-04-11,M,5.81,87,English,Copper,Burns on left ankle,Havering,Suspect,"Carpet, floor, and tile installer and finisher"
E01003367,Salvador,Dwight,Torre,1988-08-17,M,5.84,140,White,Chestnut,Mole on left arm,Westminster,Acquitted,"Textile cutting machine setters, operator, and tender"
E01003368,Florence,Bernadine,Noss,1968-03-22,F,5.06,81,British,Copper Brown,Burns on right ankle,Newham,Bail,Financial specialist
E01003369,Donal,Nick,Azer,1966-04-05,M,6.31,110,Somaliian,Strawberry Blond,Mole on right ankle,Barking and Dagenham,On the run,Chef and head cook
E01003370,Trisha,Inez,Fairbrother,1978-09-06,F,5.12,94,English,Copper,Scar on right wrist,Harrow,Acquitted,Transportation inspector
E01003371,Georgia,Philip,Neiger,1960-01-21,M,5.18,68,Indian,Light Brown,Scar on right feet,Croydon,In Prison,Bus driver
E01003372,Gregor,Sherman,Renken,1991-07-16,M,5.89,108,Cuban,Black,Null,Hounslow,On the run,"Model makers and patternmakers, wood"
E01003373,Nikole,Sharon,Orehek,1960-01-16,F,5.9,77,Somaliian,Chestnut,Null,Barking and Dagenham,In Prison,Accountants and auditors
E01003374,Fonzie,Gale,Benabides,1980-02-13,M,5.33,52,Asian,Chestnut,Scar on back,Wandsworth,In Jail,Electricians
E01003375,Yaakov,George,Goodwin,1976-09-01,M,6.2,53,Korean,White,Burns on right wrist,Haringey,Acquitted,Sheet metal worker
E01003376,Creighton,Charles,Boomershine,1972-12-08,M,6.17,129,White,Medium Blond,Burns on left wrist,Bexley,In Prison,Print binding and finishing worker
E01003377,Leonerd,Junior,Fayad,1979-06-06,M,5.29,134,English,Brown-Black,Scar on left wrist,Richmond upon Thames,On the run,Massage therapists
E01003378,Ann,Maggie,Liquet,1984-04-27,F,6.05,119,White,Black,Scar on right arm,Ealing,In Prison,Health diagnosing and treating practitioners
E01003379,Barbara,Wanita,Hoerger,1977-07-06,F,5.05,132,Japanese,Copper,Mole on right leg,Westminster,Suspect,"Switchboard operator, including answering service"
E01003380,Siddhartha,Terrence,Schanzenbach,1979-11-05,M,6.31,122,White,Copper,Mole on right feet,Lambeth,Suspect,Transportation security screeners
E01003381,Jodie,Nellie,Burn,1959-06-26,F,5.46,90,Cuban,Brown,Mole on right arm,Croydon,Suspect,Insurance agent
E01003382,Cyrus,Bret,Bucaram,1984-01-01,M,5.83,70,Hispanic and Latino American,Jet-Black,Burns on stomach,Hounslow,In Prison,Gaming cage worker
E01003383,Meyer,Jaden,Roell,1964-11-01,M,5.33,108,White,Dark Neutral Brown,Scar on right ankle,Hillingdon,Acquitted,Textile bleaching and dyeing machine operator and tender
E01003384,Shelley,Deeann,Liggin,1980-07-27,F,5.16,70,Asian,Black,Burns on right ankle,Wandsworth,Acquitted,Hunter and trapper
E01003385,Leila,Laurel,Vanderzanden,1967-12-05,F,5.3,72,African American,Brown,Tattoo on left feet,Brent,Acquitted,Customer service representative
E01003386,Ana,Shelia,Kakeh,1951-06-27,F,5.53,121,Arab,Dark Warm Brown,Null,Enfield,Bail,Chemical engineer
E01003387,Estrella,Alberta,Bavelas,1964-05-14,F,5.31,137,Indian,Brown,Tattoo on right feet,Kensington and Chelsea,Suspect,Elevator installer and repairer
E01003388,Barnie,Leon,Skidgel,1959-02-07,M,5.5,133,British,Dark Blond,Tattoo on back,Enfield,Suspect,Shoe machine operator and tender
E01003389,Elbert,Mario,Lariccia,1980-08-17,M,5.21,50,English,Grey,Null,Lambeth,In Prison,Podiatrists
E01003390,Agnes,Kaydence,Beer,1981-01-01,F,6.3,111,British,White,Tattoo on left ankle,Southwark,Acquitted,Adhesive bonding machine operator and tender
E01003391,Aristotle,Burdette,Ellena,1979-03-14,M,5.97,121,White,Light Brown,Scar on left feet,Hackney,Suspect,Clinical laboratory technologists and technician
E01003392,Saunders,Stephen,Ridgway,1987-01-25,M,5.74,58,Cuban,Dark Neutral Brown,Null,Enfield,On the run,Computer and information systems manager
E01003393,Zak,Donnie,Huston,1956-11-02,M,6.38,138,Indian,Brown,Burns on right arm,Tower Hamlets,Bail,Insurance claims and policy processing clerk
E01003394,Maribel,Bonnie,Freiser,1964-08-25,F,5.21,53,English,Neutral Dark Blonde,Burns on left arm,Newham,Acquitted,Lawyer
E01003395,Angelina,Brittney,Smolenski,1987-02-27,F,5.98,61,English,Brown,Scar on left feet,Haringey,Suspect,"Cement masons, concrete finishers, and terrazzo worker"
E01003396,Rachele,Lexus,Fontanetta,1956-07-10,F,5.47,116,White,Ligth Blond,Burns on stomach,Newham,Suspect,Tellers
E01003397,Pennie,David,Aluarez,1984-06-03,M,5.73,64,English,Black,Burns on stomach,Southwark,In Jail,Insurance claims and policy processing clerk
E01003398,Kimberley,Bobbie,Casali,1950-12-25,F,5.85,123,Hispanic and Latino American,Black,Null,Southwark,On the run,Lodging manager
E01003399,Polly,Penelope,Carlini,1978-09-26,F,5.14,78,Cuban,White,Mole on left ankle,Islington,In Prison,Transit and railroad police
E01003400,Rosalind,Brandy,Hernadez,1950-05-03,F,5.93,120,English,Dark Brown,Burns on back,Tower Hamlets,In Prison,Software developer
E01003401,Waverly,Orval,Revard,1969-03-13,M,5.15,98,Chinese,Red,Mole on neck,Brent,Acquitted,Truck Loader
E01003402,Lambert,Kevin,Manno,1964-07-22,M,6.34,125,White,Neutral Dark Blonde,Mole on stomach,Ealing,On the run,Billing and posting clerk
E01003403,Hodge,Harley,Hott,1965-04-14,M,5.01,61,Hispanic and Latino American,Dark Neutral Brown,Null,Brent,Acquitted,Electrical and electronics installer and repairer
E01003404,Nat,Ken,Cosenza,1970-02-22,M,5.12,55,White,Grey,Null,Croydon,Bail,Teacher
E01003405,Dezirae,Lexie,Gestether,1967-12-16,F,5.92,102,Chinese American,Brown,Null,Kingston upon Thames,Acquitted,"Library assistant, clerical"
E01003406,Elinor,Emme,Hilaire,1962-05-25,F,5.15,90,Chinese,Jet-Black,Null,Bromley,Acquitted,Advertising and promotions manager
E01003407,Caldwell,Barry,Gunnett,1969-11-15,M,5.5,53,Black,Black,Null,Kingston upon Thames,In Jail,Petroleum engineer
E01003408,Sianna,Jocelyn,Blankship,1967-12-09,F,5.74,97,Hispanic and Latino American,Blond,Null,Kensington and Chelsea,Bail,"Dredge, excavating, and loading machine operator"
E01003409,Darrell,Jack,Huyghe,1974-01-22,M,5.27,57,White,Black,Scar on right wrist,Greenwich,Bail,Paintier
E01003410,Alianna,Ardis,Steffensmeier,1985-10-16,F,5.09,72,Cuban,Black,Mole on stomach,Merton,Bail,Computer support specialist
E01003411,Darwin,Wallace,Rippstein,1970-01-12,M,6.21,94,British,Blond,Tattoo on left feet,Waltham Forest,Bail,Production worker
E01003412,Wolfram,Harvey,Lompa,1984-08-09,M,6.48,50,British,Auburn,Scar on left wrist,Lambeth,In Jail,Home appliance repairer
E01003413,Kesha,Bessie,Wreath,1951-02-10,F,5.36,120,Hispanic and Latino American,Black,Null,Lewisham,Acquitted,Transportation inspector
E01003414,Faye,Beatrice,Armenteros,1959-05-22,F,5.74,88,Cuban,Neutral Dark Blonde,Null,Brent,Bail,Designers
E01003415,Arlo,Jack,Hanify,1968-03-07,M,6.44,77,Arab,Medium Blond,Null,Lambeth,Acquitted,"Helpers, construction trades"
E01003416,Rahul,Kermit,Piedra,1965-12-10,M,5.76,62,English,Red,Scar on left wrist,Greenwich,Bail,Advertising and promotions manager
E01003417,Ronisha,Rena,Hoerger,1975-08-23,F,5.39,133,Romanian,Dark Neutral Brown,Null,Lewisham,In Prison,"Hosts and hostesses, restaurant, lounge, and coffee shop"
E01003418,Ferdie,Fredrick,Stribling,1995-08-05,M,5.61,125,Arab,Blond,Mole on stomach,Bromley,Suspect,Poultry owner 
E01003419,Karis,Jocelyn,Byrn,1960-05-12,F,5.13,104,Somaliian,Grey,Mole on right arm,Waltham Forest,In Jail,"Postal service mail sorters, processors, and processing machine operator"
E01003420,Bryon,Ernest,Overkamp,1976-09-06,M,5.66,106,British,Blond,Mole on neck,Brent,Acquitted,Insurance claims and policy processing clerk
E01003421,Melia,Dian,Bastarache,1953-03-06,F,5.02,55,Somaliian,Brown,Null,Southwark,In Jail,"Roof bolters, mining"
E01003422,Chancey,Lauren,Koplin,1991-06-06,M,5.54,101,British,Copper,Burns on right wrist,Southwark,Acquitted,"Baggage porters, bellhops, and concierges"
E01003423,Chase,Kevin,Avinger,1992-08-09,M,5.67,80,Chinese American,Copper,Scar on stomach,Lewisham,Suspect,Print binding and finishing worker
E01003424,Margo,Kinzley,Bueggens,1954-10-17,F,5.96,65,Hispanic and Latino American,Red,Null,Barking and Dagenham,On the run,Streetcar  transportation worker
E01003425,Jamey,Gregg,Macayan,1983-06-12,M,6.33,66,English,Brown-Black,Burns on stomach,Harrow,Bail,"Cable maintenance, and repair worker"
E01003426,French,Ross,Olmo,1990-06-16,M,6.49,98,White,Brown,Tattoo on left ankle,Barnet,In Jail,Electronic equipment installer and repairer
E01003427,Vernor,Neil,Mcbrady,1964-08-27,M,6.05,115,Indian,Grey,Scar on right ankle,Islington,Acquitted,Umpire
E01003428,Randall,Dewayne,Dishaw,1997-09-02,M,5.48,138,Indian,Brown,Mole on right feet,Lambeth,In Jail,Machinists
E01003429,Fritz,Luke,Tussey,1962-11-14,M,5.78,117,White,Ligth Blond,Burns on right wrist,Haringey,On the run,Cabinetmakers and bench carpenters
E01003430,Averell,Marlin,Easter,1981-05-14,M,6.02,103,White,Blond,Mole on left leg,Westminster,In Prison,Health diagnosing and treating practitioners
E01003431,Craig,Robby,Pluff,1958-03-23,M,6.42,62,Chinese American,Ligth Blond,Tattoo on right leg,Hounslow,Suspect,Cabinetmakers and bench carpenters
E01003432,Elizabeth,Wendy,Seniff,1974-12-18,F,5.04,135,Black,Auburn,Tattoo on left wrist,Wandsworth,In Jail,Operations research analysts
E01003433,Aurielle,Lula,Flye,1964-06-03,F,5.97,117,Indian American,Brown,Scar on back,Islington,Suspect,"Meter readers, utilities"
E01003434,Ashton,Dianne,Ifie,1983-11-27,F,5.7,55,Romanian,Copper Brown,Scar on left feet,Hammersmith and Fulham,Acquitted,Janitor and building cleaner
E01003435,Mildred,Kiana,Agundez,1967-09-02,F,5.31,104,Arab,Black,Scar on back,Bexley,In Jail,Petroleum engineer
E01003436,Melany,Irene,Mickolick,1967-01-10,F,6.39,125,Indian,Blond,Tattoo on right wrist,Enfield,Suspect,Dentist
E01003437,Kristi,Amy,Lestrange,1981-06-05,F,5.27,100,Asian,Jet-Black,Mole on left ankle,Lambeth,Acquitted,Couriers and messengers
E01003438,Chloe,Carolyn,Pitassi,1973-10-07,F,5.12,86,Black,Dark Brown,Null,Haringey,Acquitted,Material moving worker
E01003439,Martyn,Lonnie,Tharrington,1957-02-18,M,5.21,120,English,Blond,Null,Barking and Dagenham,Bail,Industrial and refractory machinery mechanic
E01003440,Olag,Dallas,Mericle,1991-03-24,M,5.09,116,Chinese American,Black,Mole on right arm,Croydon,Acquitted,Automotive body and related repairer
E01003441,Kelsie,Aleah,Mcisaac,1967-11-01,F,5.63,134,Japanese,Medium Brown,Tattoo on left arm,Croydon,On the run,Data entry keyers
E01003442,Fredrick,Eric,Korando,1995-09-20,M,6.03,135,British,Light Brown,Null,Barnet,Acquitted,Media and communication equipment worker
E01003443,Heinz,Martin,Gardocki,1992-01-27,M,5.18,119,Somaliian,White,Scar on right feet,Ealing,In Jail,Artist
E01003444,Trevar,Kameron,Mulkey,1952-07-27,M,5.11,55,White,Black,Null,Southwark,In Prison,Funeral service manager
E01003445,Edouard,Terry,Brunmeier,1995-10-14,M,5.02,124,White,Dark Blond,Burns on left leg,Kensington and Chelsea,Bail,Coach
E01003446,Lilian,Vanessa,Miricle,1997-04-06,F,5.73,53,White,Chestnut,Tattoo on left ankle,Merton,On the run,Fabric and apparel patternmaker
E01003447,Yard,Ward,Carilli,1973-10-17,M,6.38,138,White,Blond,Null,Richmond upon Thames,In Prison,Conveyor operator and tender
E01003448,Kamisha,Marietta,Mcnell,1975-05-05,F,5.23,132,White,Copper Brown,Burns on right wrist,Lambeth,In Jail,"Multiple machine tool setters, operator, and tender, metal and plastic"
E01003449,Marv,Ryley,Esquivel,1987-02-01,M,5.29,88,Indian,Grey,Burns on right leg,Barnet,Bail,Cutting worker
E01003450,Douglis,Cory,Hawkings,1965-04-14,M,5.57,65,Japanese,Grey,Scar on left ankle,Haringey,In Prison,"Surveyors, cartographers, and photogrammetrists"
E01003451,Nikki,Randi,Raub,1963-07-02,F,6.43,140,Japanese,Copper,Null,Richmond upon Thames,Suspect,Physician assistant
E01003452,Rockwell,Branden,Kribbs,1987-01-02,M,5.36,125,African American,Light Brown,Scar on left wrist,Bexley,Acquitted,Dishwasher
E01003453,Racheal,Rae,Rosenkrans,1954-12-06,F,6,58,Romanian,Brunette,Tattoo on left feet,Merton,Bail,Food preparation and serving related worker
E01003454,Alexei,Kurt,Segarra,1955-05-06,M,6.38,70,White,Dark Brown,Scar on right feet,Greenwich,Bail,Agricultural inspector
E01003455,Lynn,Jasmine,Lemmonds,1983-05-19,F,5.67,93,Romanian,Red-Black,Tattoo on right feet,Merton,Acquitted,Broadcast and sound engineering technician and radio operator
E01003456,Scarlette,Doreen,Bates,1968-02-18,F,5.81,122,British,Auburn,Burns on back,Barnet,Bail,Speech-language pathologist
E01003457,Giffie,Bradley,Sundin,1954-05-20,M,5.45,80,Black,Blond,Null,Westminster,Bail,Engine and other machine assembler
E01003458,Brittnay,Sara,Jermeland,1974-10-17,F,5.99,122,Arab,Brown-Black,Scar on right ankle,Merton,Bail,"Food and tobacco roasting, drying machine operator and tender"
E01003459,Chet,Marc,Lupien,1969-12-11,M,5.6,96,Cuban,Blond,Null,Kensington and Chelsea,Bail,"Derrick, rotary drill, and service unit operator, oil, gas, and mining"
E01003460,Jayla,Charlene,Runzler,1995-11-10,F,6.1,64,White,Red-Black,Burns on stomach,Brent,On the run,Logging worker
E01003461,Ivor,Fernando,Careaga,1990-01-25,M,6.42,96,White,Warm Dark Blonde,Burns on right wrist,Islington,Suspect,"Mail clerk and mail machine operator, except postal service"
E01003462,Wheeler,Duwayne,Sheaman,1982-11-21,M,6.09,118,Hispanic and Latino American,Medium Grey,Scar on left feet,Enfield,In Prison,Janitor and building cleaner
